id,x,y,z
1.000000000000000000e+00,7.104357737988382723e+03,3.788106749433991922e+02,1.004137715260731784e+04
1.000000000000000000e+00,7.102480314612622351e+03,3.522242153703455756e+02,1.004308765824961301e+04
1.000000000000000000e+00,7.100840866102935252e+03,3.255809050433558696e+02,1.004480182152579073e+04
1.000000000000000000e+00,7.099435015866464710e+03,2.988817895039528594e+02,1.004651957516835500e+04
1.000000000000000000e+00,7.098258387310345825e+03,2.721279142936582502e+02,1.004824085190980259e+04
1.000000000000000000e+00,7.097306603841718243e+03,2.453203249539952253e+02,1.004996558448263022e+04
1.000000000000000000e+00,7.096575288867726158e+03,2.184600670264860298e+02,1.005169370561934193e+04
1.000000000000000000e+00,7.096060065795505579e+03,1.915481860526530227e+02,1.005342514805243809e+04
1.000000000000000000e+00,7.095756558032195244e+03,1.645857275740187617e+02,1.005515984451441363e+04
1.000000000000000000e+00,7.095660388984935707e+03,1.375737371321058049e+02,1.005689772773777258e+04
1.000000000000000000e+00,7.095767182060869345e+03,1.105132602684365679e+02,1.005863873045501714e+04
1.000000000000000000e+00,7.096072560667132166e+03,8.340534252453389286e+01,1.006038278539864223e+04
1.000000000000000000e+00,7.096572148210865635e+03,5.625102944191967680e+01,1.006212982530114823e+04
1.000000000000000000e+00,7.097261568099207580e+03,2.905136656211675472e+01,1.006387978289503735e+04
1.000000000000000000e+00,7.098136443739296737e+03,1.807399426647602780e+00,1.006563259091280634e+04
1.000000000000000000e+00,7.099192398538275484e+03,-2.547982642296545919e+01,1.006738818208695739e+04
1.000000000000000000e+00,7.100425055903280736e+03,-5.280926544519972055e+01,1.006914648914998725e+04
1.000000000000000000e+00,7.101830039241454870e+03,-8.017987209853251329e+01,1.007090744483440540e+04
1.000000000000000000e+00,7.103402971959934803e+03,-1.075906008414420683e+02,1.007267098187269767e+04
1.000000000000000000e+00,7.105139477465862001e+03,-1.350404061324053941e+02,1.007443703299737172e+04
1.000000000000000000e+00,7.107035179166374292e+03,-1.625282424299000184e+02,1.007620553094092975e+04
1.000000000000000000e+00,7.109085700468612231e+03,-1.900530641924035535e+02,1.007797640843586305e+04
1.000000000000000000e+00,7.111286664779716375e+03,-2.176138258783934702e+02,1.007974959821468292e+04
1.000000000000000000e+00,7.113633695506820004e+03,-2.452094819463468980e+02,1.008152503300987883e+04
1.000000000000000000e+00,7.116122416057072769e+03,-2.728389868547421884e+02,1.008330264555395661e+04
1.000000000000000000e+00,7.118748449837607041e+03,-3.005012950620561014e+02,1.008508236857941120e+04
1.000000000000000000e+00,7.121507420255565194e+03,-3.281953610267665908e+02,1.008686413481874843e+04
1.000000000000000000e+00,7.124394950718085965e+03,-3.559201392073509851e+02,1.008864787700446686e+04
1.000000000000000000e+00,7.127406664632309003e+03,-3.836745840622867831e+02,1.009043352786906144e+04
1.000000000000000000e+00,7.130538185405373952e+03,-4.114576500500514840e+02,1.009222102014503798e+04
1.000000000000000000e+00,7.133785136444416821e+03,-4.392682916291226434e+02,1.009401028656488961e+04
1.000000000000000000e+00,7.137143141156582715e+03,-4.671054632579778172e+02,1.009580125986112580e+04
1.000000000000000000e+00,7.140607822949009460e+03,-4.949681193950945044e+02,1.009759387276623602e+04
1.000000000000000000e+00,7.144174805228835794e+03,-5.228552144989502040e+02,1.009938805801272792e+04
1.000000000000000000e+00,7.147839711403201363e+03,-5.507657030280223580e+02,1.010118374833309645e+04
1.000000000000000000e+00,7.151598164879243996e+03,-5.786985394407886361e+02,1.010298087645984378e+04
1.000000000000000000e+00,7.155445789064106066e+03,-6.066526781957259118e+02,1.010477937512546850e+04
1.000000000000000000e+00,7.159378207364928130e+03,-6.346270737513127642e+02,1.010657917706247463e+04
1.000000000000000000e+00,7.163391043188845288e+03,-6.626206805660259533e+02,1.010838021500335526e+04
1.000000000000000000e+00,7.167479919942999913e+03,-6.906324530983433760e+02,1.011018242168061624e+04
1.000000000000000000e+00,7.171640461034530745e+03,-7.186613458067425881e+02,1.011198572982675432e+04
1.000000000000000000e+00,7.175868289870578337e+03,-7.467063131497004633e+02,1.011379007217426806e+04
1.000000000000000000e+00,7.180159029858277790e+03,-7.747663095856948985e+02,1.011559538145565784e+04
1.000000000000000000e+00,7.184508304404776027e+03,-8.028402895732037905e+02,1.011740159040342951e+04
1.000000000000000000e+00,7.188911736917207236e+03,-8.309272075707040131e+02,1.011920863175007435e+04
1.000000000000000000e+00,7.193364950802713793e+03,-8.590260180366735767e+02,1.012101643822809638e+04
1.000000000000000000e+00,7.197863569468434434e+03,-8.871356754295895826e+02,1.012282494256999780e+04
1.000000000000000000e+00,7.202403216321506079e+03,-9.152551342079295864e+02,1.012463407750827173e+04
1.000000000000000000e+00,7.206979514769071102e+03,-9.433833488301713714e+02,1.012644377577542400e+04
1.000000000000000000e+00,7.211588088218267330e+03,-9.715192737547927209e+02,1.012825397010395318e+04
1.000000000000000000e+00,7.216224560076235321e+03,-9.996618634402706220e+02,1.013006459322635783e+04
1.000000000000000000e+00,7.220884553750117448e+03,-1.027810072345082517e+03,1.013187557787513833e+04
1.000000000000000000e+00,7.225563692647046992e+03,-1.055962854927706303e+03,1.013368685678279326e+04
1.000000000000000000e+00,7.230257600174169056e+03,-1.084119165646619422e+03,1.013549836268182662e+04
1.000000000000000000e+00,7.234961899738618740e+03,-1.112277958960298747e+03,1.013731002830473153e+04
1.000000000000000000e+00,7.239672214747538419e+03,-1.140438189327222517e+03,1.013912178638401201e+04
1.000000000000000000e+00,7.244384168608067739e+03,-1.168598811205868515e+03,1.014093356965217208e+04
1.000000000000000000e+00,7.249093384727344528e+03,-1.196758779054713159e+03,1.014274531084170303e+04
1.000000000000000000e+00,7.253795486512509342e+03,-1.224917047332235143e+03,1.014455694268511070e+04
1.000000000000000000e+00,7.258486097370701827e+03,-1.253072570496910430e+03,1.014636839791489183e+04
1.000000000000000000e+00,7.263160840709061631e+03,-1.281224303007218396e+03,1.014817960926354863e+04
1.000000000000000000e+00,7.267815339934728399e+03,-1.309371199321635459e+03,1.014999050946357966e+04
1.000000000000000000e+00,7.272445218454839960e+03,-1.337512213898639402e+03,1.015180103124748348e+04
1.000000000000000000e+00,7.277046099676538688e+03,-1.365646301196707782e+03,1.015361110734776230e+04
1.000000000000000000e+00,7.281613607006959683e+03,-1.393772415674317926e+03,1.015542067049691286e+04
1.000000000000000000e+00,7.286143363853246228e+03,-1.421889511789947164e+03,1.015722965342743919e+04
1.000000000000000000e+00,7.290630993622537062e+03,-1.449996544002073506e+03,1.015903798887183802e+04
1.000000000000000000e+00,7.295072119721970012e+03,-1.478092466769174280e+03,1.016084560956261157e+04
1.000000000000000000e+00,7.299462365558688361e+03,-1.506176234549726587e+03,1.016265244823225839e+04
1.000000000000000000e+00,7.303797354539829030e+03,-1.534246801802208665e+03,1.016445843761327706e+04
1.000000000000000000e+00,7.308072710072531663e+03,-1.562303122985097616e+03,1.016626351043816976e+04
1.000000000000000000e+00,7.312284055563934089e+03,-1.590344152556870085e+03,1.016806759943943143e+04
1.000000000000000000e+00,7.316427014421178683e+03,-1.618368844976005448e+03,1.016987063734956973e+04
1.000000000000000000e+00,7.320497210051406910e+03,-1.646376154700980351e+03,1.017167255690108141e+04
1.000000000000000000e+00,7.324490265861754779e+03,-1.674365036190272349e+03,1.017347329082646320e+04
1.000000000000000000e+00,7.328401805259359207e+03,-1.702334443902358089e+03,1.017527277185821549e+04
1.000000000000000000e+00,7.332227451651365300e+03,-1.730283332295716036e+03,1.017707093272884231e+04
1.000000000000000000e+00,7.335962828444909974e+03,-1.758210655828823747e+03,1.017886770617083857e+04
1.000000000000000000e+00,7.339603559047132876e+03,-1.786115368960158321e+03,1.018066302491671195e+04
1.000000000000000000e+00,7.343145266865173653e+03,-1.813996426148197543e+03,1.018245682169895190e+04
1.000000000000000000e+00,7.346583575306171042e+03,-1.841852781851418285e+03,1.018424902925006427e+04
1.000000000000000000e+00,7.349914107777266508e+03,-1.869683390528299014e+03,1.018603958030254580e+04
1.000000000000000000e+00,7.353132487685598790e+03,-1.897487206637316831e+03,1.018782840758890234e+04
1.000000000000000000e+00,7.356234338438305713e+03,-1.925263184636949063e+03,1.018961544384162698e+04
1.000000000000000000e+00,7.359215283442528744e+03,-1.953010278985673267e+03,1.019140062179322194e+04
1.000000000000000000e+00,7.362070946105406620e+03,-1.980727444141966771e+03,1.019318387417619124e+04
1.000000000000000000e+00,7.364796949834078987e+03,-2.008413634564308040e+03,1.019496513372302798e+04
1.000000000000000000e+00,7.367388918035688221e+03,-2.036067804711173949e+03,1.019674433316623617e+04
1.000000000000000000e+00,7.369842474117366692e+03,-2.063688909041041370e+03,1.019852140523831258e+04
1.000000000000000000e+00,7.372153241486260413e+03,-2.091275902012388542e+03,1.020029628267175940e+04
1.000000000000000000e+00,7.374316843549507212e+03,-2.118827738083693475e+03,1.020206889819907701e+04
1.000000000000000000e+00,7.376328903714245826e+03,-2.146343371713432134e+03,1.020383918455276216e+04
1.000000000000000000e+00,7.378185045387615901e+03,-2.173821757360083666e+03,1.020560707446532069e+04
1.000000000000000000e+00,7.379880891976757084e+03,-2.201261849482124035e+03,1.020737250066924389e+04
1.000000000000000000e+00,7.381412066888809022e+03,-2.228662602538031933e+03,1.020913539589703942e+04
1.000000000000000000e+00,7.382774193530913180e+03,-2.256022970986285145e+03,1.021089569288120401e+04
1.000000000000000000e+00,7.383962895310204658e+03,-2.283341909285360543e+03,1.021265332435423807e+04
1.000000000000000000e+00,7.384973795633828558e+03,-2.310618371893734547e+03,1.021440822304863832e+04
1.000000000000000000e+00,7.385802517908919071e+03,-2.337851313269886759e+03,1.021616032169690880e+04
1.000000000000000000e+00,7.386444685542619482e+03,-2.365039687872294053e+03,1.021790955303154806e+04
1.000000000000000000e+00,7.386895921942066707e+03,-2.392182450159432847e+03,1.021965584978505467e+04
1.000000000000000000e+00,7.387151850514400394e+03,-2.419278554589781379e+03,1.022139914468992902e+04
1.000000000000000000e+00,7.387208094666762008e+03,-2.446326955621816978e+03,1.022313937047867148e+04
1.000000000000000000e+00,7.387060277806290287e+03,-2.473326607714017882e+03,1.022487645988378063e+04
1.000000000000000000e+00,7.386704023340124877e+03,-2.500276465324861420e+03,1.022661034563776047e+04
1.000000000000000000e+00,7.386134954675405424e+03,-2.527175482912824464e+03,1.022834096047310595e+04
1.000000000000000000e+00,7.385348695219269757e+03,-2.554022614936384343e+03,1.023006823712231744e+04
1.000000000000000000e+00,7.384340868378860250e+03,-2.580816815854019751e+03,1.023179210831789896e+04
1.000000000000000000e+00,7.383107097561313822e+03,-2.607557040124206651e+03,1.023351250679234363e+04
1.000000000000000000e+00,7.381643006173771028e+03,-2.634242242205423736e+03,1.023522936527815909e+04
1.000000000000000000e+00,7.379944217623371514e+03,-2.660871376556148334e+03,1.023694261650783847e+04
1.000000000000000000e+00,7.378006355317254929e+03,-2.687443397634858229e+03,1.023865219321388577e+04
1.000000000000000000e+00,7.375825042662561827e+03,-2.713957259900030294e+03,1.024035802812879956e+04
1.000000000000000000e+00,7.373395903066429128e+03,-2.740411917810142313e+03,1.024206005398507841e+04
1.000000000000000000e+00,7.370714559935997386e+03,-2.766806325823670704e+03,1.024375820351522452e+04
1.000000000000000000e+00,7.367776636678407158e+03,-2.793139438399094615e+03,1.024545240945173282e+04
1.000000000000000000e+00,7.364577756700797181e+03,-2.819410209994890920e+03,1.024714260452711096e+04
1.000000000000000000e+00,7.361113543410307102e+03,-2.845617595069537401e+03,1.024882872147385388e+04
1.000000000000000000e+00,7.357379620214077477e+03,-2.871760548081511843e+03,1.025051069302446376e+04
1.000000000000000000e+00,7.353371610519245223e+03,-2.897838023489290208e+03,1.025218845191143555e+04
1.000000000000000000e+00,7.349085137732951807e+03,-2.923848975751351645e+03,1.025386193086727508e+04
1.000000000000000000e+00,7.344515825262335056e+03,-2.949792359326172118e+03,1.025553106262447545e+04
1.000000000000000000e+00,7.339659296514539164e+03,-2.975667128672232138e+03,1.025719577991554615e+04
1.000000000000000000e+00,7.334511174896698321e+03,-3.001472238248005851e+03,1.025885601547297847e+04
1.000000000000000000e+00,7.329067083815954902e+03,-3.027206642511971950e+03,1.026051170202927460e+04
1.000000000000000000e+00,7.323322646679445825e+03,-3.052869295922608217e+03,1.026216277231693675e+04
1.000000000000000000e+00,7.317273486894313464e+03,-3.078459152938392435e+03,1.026380915906846531e+04
1.000000000000000000e+00,7.310915227867695648e+03,-3.103975168017801025e+03,1.026545079501635337e+04
1.000000000000000000e+00,7.304243493006732024e+03,-3.129416295619312223e+03,1.026708761289310496e+04
1.000000000000000000e+00,7.297253905718565875e+03,-3.154781490201405177e+03,1.026871954543122592e+04
1.000000000000000000e+00,7.289942089410329572e+03,-3.180069706222553123e+03,1.027034652536320573e+04
1.000000000000000000e+00,7.282303667489169129e+03,-3.205279898141237936e+03,1.027196848542155021e+04
1.000000000000000000e+00,7.274334263362221463e+03,-3.230411020415935127e+03,1.027358535833875794e+04
1.000000000000000000e+00,7.266029500436624403e+03,-3.255462027505122023e+03,1.027519707684732930e+04
1.000000000000000000e+00,7.257385002119520323e+03,-3.280431873867276408e+03,1.027680357367976103e+04
1.000000000000000000e+00,7.248396391818046141e+03,-3.305319513960876520e+03,1.027840478156855897e+04
1.000000000000000000e+00,7.239059326984050131e+03,-3.330123909687582454e+03,1.028000063372509248e+04
1.000000000000000000e+00,7.229373540562454764e+03,-3.354844913972826816e+03,1.028159112068696049e+04
1.000000000000000000e+00,7.219346657200825575e+03,-3.379484105102510057e+03,1.028317634399708368e+04
1.000000000000000000e+00,7.208987204980309798e+03,-3.404043258879934911e+03,1.028475641790617010e+04
1.000000000000000000e+00,7.198303711982045570e+03,-3.428524151108400929e+03,1.028633145666491146e+04
1.000000000000000000e+00,7.187304706287177396e+03,-3.452928557591208573e+03,1.028790157452400490e+04
1.000000000000000000e+00,7.175998715976847052e+03,-3.477258254131657850e+03,1.028946688573414758e+04
1.000000000000000000e+00,7.164394269132199042e+03,-3.501515016533050584e+03,1.029102750454604575e+04
1.000000000000000000e+00,7.152499893834373324e+03,-3.525700620598686328e+03,1.029258354521039109e+04
1.000000000000000000e+00,7.140324118164516221e+03,-3.549816842131866906e+03,1.029413512197788259e+04
1.000000000000000000e+00,7.127875470203767691e+03,-3.573865456935892325e+03,1.029568234909921739e+04
1.000000000000000000e+00,7.115162478033270418e+03,-3.597848240814061683e+03,1.029722534082509264e+04
1.000000000000000000e+00,7.102193669734165269e+03,-3.621766969569676803e+03,1.029876421140620732e+04
1.000000000000000000e+00,7.088977573387602206e+03,-3.645623419006038603e+03,1.030029907509326586e+04
1.000000000000000000e+00,7.075522717074716638e+03,-3.669419364926447543e+03,1.030183004613695812e+04
1.000000000000000000e+00,7.061837628876652161e+03,-3.693156583134202265e+03,1.030335723878798308e+04
1.000000000000000000e+00,7.047930836874556007e+03,-3.716836849432607323e+03,1.030488076729704335e+04
1.000000000000000000e+00,7.033810869149568134e+03,-3.740461939624960905e+03,1.030640074591483426e+04
1.000000000000000000e+00,7.019486253782827589e+03,-3.764033629514562108e+03,1.030791728889205115e+04
1.000000000000000000e+00,7.004965518855485243e+03,-3.787553694904714121e+03,1.030943051047939844e+04
1.000000000000000000e+00,6.990257192448676506e+03,-3.811023911598716040e+03,1.031094052492756782e+04
1.000000000000000000e+00,6.975369802643547700e+03,-3.834446055399868783e+03,1.031244744648726191e+04
1.000000000000000000e+00,6.960311877521240604e+03,-3.857821902111473719e+03,1.031395138940917423e+04
1.000000000000000000e+00,6.945091945162896081e+03,-3.881153227536829036e+03,1.031545246794400737e+04
1.000000000000000000e+00,6.929718533649660458e+03,-3.904441807479238378e+03,1.031695079634245849e+04
1.000000000000000000e+00,6.914200171062674599e+03,-3.927689417742000842e+03,1.031844648885522474e+04
1.000000000000000000e+00,6.898545385483078462e+03,-3.950897834128415980e+03,1.031993965973300146e+04
1.000000000000000000e+00,6.882762704992020190e+03,-3.974068832441786981e+03,1.032143042322649308e+04
1.000000000000000000e+00,6.866860657670639739e+03,-3.997204188485412033e+03,1.032291889358639492e+04
1.000000000000000000e+00,6.850847771600077976e+03,-4.020305678062592506e+03,1.032440518506340049e+04
1.000000000000000000e+00,6.834732574861480316e+03,-4.043375076976628861e+03,1.032588941190821242e+04
1.000000000000000000e+00,6.818523595535988534e+03,-4.066414161030821560e+03,1.032737168837152785e+04
1.000000000000000000e+00,6.802229361704747134e+03,-4.089424706028472883e+03,1.032885212870404757e+04
1.000000000000000000e+00,6.785858401448896075e+03,-4.112408487772881017e+03,1.033033084715646146e+04
1.000000000000000000e+00,6.769419242849576221e+03,-4.135367282067346423e+03,1.033180795797947758e+04
1.000000000000000000e+00,6.752920413987935717e+03,-4.158302864715173200e+03,1.033328357542378762e+04
1.000000000000000000e+00,6.736370442945115428e+03,-4.181217011519658627e+03,1.033475781374009421e+04
1.000000000000000000e+00,6.719777857802255312e+03,-4.204111498284103618e+03,1.033623078717908902e+04
1.000000000000000000e+00,6.703151186640501692e+03,-4.226988100811809090e+03,1.033770260999147467e+04
1.000000000000000000e+00,6.686498957540993615e+03,-4.249848594906075959e+03,1.033917339642794650e+04
1.000000000000000000e+00,6.669829698584876496e+03,-4.272694756370204232e+03,1.034064326073920893e+04
1.000000000000000000e+00,6.653151937853293020e+03,-4.295528361007496642e+03,1.034211231717595729e+04
1.000000000000000000e+00,6.636474203427384055e+03,-4.318351184621250468e+03,1.034358067998887964e+04
1.000000000000000000e+00,6.619805023388294103e+03,-4.341165003014767535e+03,1.034504846342868586e+04
1.000000000000000000e+00,6.603152925817165851e+03,-4.363971591991348760e+03,1.034651578174607312e+04
1.000000000000000000e+00,6.586526438795141985e+03,-4.386772727354297785e+03,1.034798274919173855e+04
1.000000000000000000e+00,6.569934090403360642e+03,-4.409570184906907343e+03,1.034944948001637204e+04
1.000000000000000000e+00,6.553384408722971784e+03,-4.432365740452485625e+03,1.035091608847068164e+04
1.000000000000000000e+00,6.536885921835114459e+03,-4.455161169794329908e+03,1.035238268880536452e+04
1.000000000000000000e+00,6.520447157820931352e+03,-4.477958248735741108e+03,1.035384939527111237e+04
1.000000000000000000e+00,6.504076644761564239e+03,-4.500758753080019233e+03,1.035531632211862598e+04
1.000000000000000000e+00,6.487782910738158535e+03,-4.523564458630466106e+03,1.035678358359860613e+04
1.000000000000000000e+00,6.471574483831855105e+03,-4.546377141190381735e+03,1.035825129396174998e+04
1.000000000000000000e+00,6.455459892123797545e+03,-4.569198576563066126e+03,1.035971956745875468e+04
1.000000000000000000e+00,6.439447663695125812e+03,-4.592030540551820195e+03,1.036118851834031375e+04
1.000000000000000000e+00,6.423546326626986229e+03,-4.614874808959944858e+03,1.036265826085713525e+04
1.000000000000000000e+00,6.407764409000519663e+03,-4.637733157590741030e+03,1.036412890925991087e+04
1.000000000000000000e+00,6.392110438896870619e+03,-4.660607362247507808e+03,1.036560057779933777e+04
1.000000000000000000e+00,6.376592944397179963e+03,-4.683499198733547928e+03,1.036707338072611674e+04
1.000000000000000000e+00,6.361220453582589471e+03,-4.706410442852159576e+03,1.036854743229094493e+04
1.000000000000000000e+00,6.346001494534243648e+03,-4.729342870406646398e+03,1.037002284674452312e+04
1.000000000000000000e+00,6.330944595333285179e+03,-4.752298257200303851e+03,1.037149973833754120e+04
1.000000000000000000e+00,6.316058284060856749e+03,-4.775278379036439219e+03,1.037297822132070905e+04
1.000000000000000000e+00,6.301351088798101955e+03,-4.798285011718348869e+03,1.037445840994471837e+04
1.000000000000000000e+00,6.286831537626157115e+03,-4.821319931049332808e+03,1.037594041846026084e+04
1.000000000000000000e+00,6.272508158626173099e+03,-4.844384912832692862e+03,1.037742436111804454e+04
1.000000000000000000e+00,6.258389479879289865e+03,-4.867481732871729946e+03,1.037891035216876298e+04
1.000000000000000000e+00,6.244484029466650099e+03,-4.890612166969746795e+03,1.038039850586312059e+04
1.000000000000000000e+00,6.230800335469395577e+03,-4.913777990930037959e+03,1.038188893645180360e+04
1.000000000000000000e+00,6.217346925968668074e+03,-4.936980980555908900e+03,1.038338175818551827e+04
1.000000000000000000e+00,6.204132329045613915e+03,-4.960222911650659626e+03,1.038487708531496173e+04
1.000000000000000000e+00,6.191165072781373055e+03,-4.983505560017590142e+03,1.038637503209083116e+04
1.000000000000000000e+00,6.178453685257088182e+03,-5.006830701459999545e+03,1.038787571276382369e+04
1.000000000000000000e+00,6.166006694553902889e+03,-5.030200111781189662e+03,1.038937924158464011e+04
1.000000000000000000e+00,6.153832628752959863e+03,-5.053615566784462317e+03,1.039088573280397577e+04
1.000000000000000000e+00,6.141940015935399970e+03,-5.077078842273115697e+03,1.039239530067252963e+04
1.000000000000000000e+00,6.130337384182370442e+03,-5.100591714050452538e+03,1.039390805944100066e+04
1.000000000000000000e+00,6.119033261575009419e+03,-5.124155957919772845e+03,1.039542412336008420e+04
1.000000000000000000e+00,6.108036176194460495e+03,-5.147773349684375717e+03,1.039694360668048284e+04
1.000000000000000000e+00,6.097354656121867265e+03,-5.171445665147562977e+03,1.039846662365289012e+04
1.000000000000000000e+00,6.086997229438371505e+03,-5.195174680112632814e+03,1.039999328852800318e+04
1.000000000000000000e+00,6.076972424225117720e+03,-5.218962170382890690e+03,1.040152371555652826e+04
1.000000000000000000e+00,6.067288768563250414e+03,-5.242809911761636613e+03,1.040305801898915888e+04
1.000000000000000000e+00,6.057954790533905907e+03,-5.266719680052165131e+03,1.040459631307658856e+04
1.000000000000000000e+00,6.048979018218230522e+03,-5.290693251057780799e+03,1.040613871206951990e+04
1.000000000000000000e+00,6.040369979697366944e+03,-5.314732400581786351e+03,1.040768533021865005e+04
1.000000000000000000e+00,6.032136203052458768e+03,-5.338838904427479065e+03,1.040923628177467981e+04
1.000000000000000000e+00,6.024286216364645952e+03,-5.363014538398161676e+03,1.041079168098830087e+04
1.000000000000000000e+00,6.016828547715073910e+03,-5.387261078297131462e+03,1.041235164211021583e+04
1.000000000000000000e+00,6.009771725184886236e+03,-5.411580299927693886e+03,1.041391627939112550e+04
1.000000000000000000e+00,6.003124276855221069e+03,-5.435973979093144408e+03,1.041548570708171974e+04
1.000000000000000000e+00,5.996894730807225642e+03,-5.460443891596787580e+03,1.041706003943270480e+04
1.000000000000000000e+00,5.991091615122039002e+03,-5.484991813241921591e+03,1.041863939069477237e+04
1.000000000000000000e+00,5.985723102660922450e+03,-5.509619449705908664e+03,1.042022387060690016e+04
1.000000000000000000e+00,5.980789885878140012e+03,-5.534327029917229083e+03,1.042181349389776369e+04
1.000000000000000000e+00,5.976285541012027352e+03,-5.559113377952474366e+03,1.042340818491142636e+04
1.000000000000000000e+00,5.972203361976123233e+03,-5.583977262152914591e+03,1.042500786440607044e+04
1.000000000000000000e+00,5.968536642683980972e+03,-5.608917450859836208e+03,1.042661245313989275e+04
1.000000000000000000e+00,5.965278677049139333e+03,-5.633932712414509297e+03,1.042822187187107738e+04
1.000000000000000000e+00,5.962422758985147084e+03,-5.659021815158214849e+03,1.042983604135781934e+04
1.000000000000000000e+00,5.959962182405549356e+03,-5.684183527432230221e+03,1.043145488235830271e+04
1.000000000000000000e+00,5.957890241223892190e+03,-5.709416617577831857e+03,1.043307831563071886e+04
1.000000000000000000e+00,5.956200229353718896e+03,-5.734719853936296204e+03,1.043470626193325552e+04
1.000000000000000000e+00,5.954885440708575516e+03,-5.760092004848901524e+03,1.043633864202410223e+04
1.000000000000000000e+00,5.953939169202008998e+03,-5.785531838656926084e+03,1.043797537666145217e+04
1.000000000000000000e+00,5.953354708747562654e+03,-5.811038123701645418e+03,1.043961638660349126e+04
1.000000000000000000e+00,5.953125353258784344e+03,-5.836609628324339610e+03,1.044126159260841268e+04
1.000000000000000000e+00,5.953244396649215560e+03,-5.862245120866281468e+03,1.044291091543439688e+04
1.000000000000000000e+00,5.953705132832407799e+03,-5.887943369668753803e+03,1.044456427583964432e+04
1.000000000000000000e+00,5.954500855721902553e+03,-5.913703143073031242e+03,1.044622159458233909e+04
1.000000000000000000e+00,5.955624859231244045e+03,-5.939523209420390231e+03,1.044788279242066892e+04
1.000000000000000000e+00,5.957070437273980133e+03,-5.965402337052109942e+03,1.044954779011282699e+04
1.000000000000000000e+00,5.958830883763654128e+03,-5.991339294309465004e+03,1.045121650841699739e+04
1.000000000000000000e+00,5.960899492613814800e+03,-6.017332849533737317e+03,1.045288886809137693e+04
1.000000000000000000e+00,5.963269557738003641e+03,-6.043381771066199690e+03,1.045456478989414973e+04
1.000000000000000000e+00,5.965934373049768510e+03,-6.069484827248131296e+03,1.045624419458350530e+04
1.000000000000000000e+00,5.968887232462654538e+03,-6.095640786420809491e+03,1.045792700291763686e+04
1.000000000000000000e+00,5.972121429890205036e+03,-6.121848416925511629e+03,1.045961313565472483e+04
1.000000000000000000e+00,5.975630259245969683e+03,-6.148106487103515974e+03,1.046130251355297150e+04
1.000000000000000000e+00,5.979407014443489061e+03,-6.174413765296098063e+03,1.046299505737055915e+04
1.000000000000000000e+00,5.983444989396312849e+03,-6.200769019844537979e+03,1.046469068786567550e+04
1.000000000000000000e+00,5.987737478017982539e+03,-6.227171019090107620e+03,1.046638932579651191e+04
1.000000000000000000e+00,5.992277774222048720e+03,-6.253618531374092527e+03,1.046809089192125975e+04
1.000000000000000000e+00,5.997059171922049245e+03,-6.280110325037760958e+03,1.046979530699810493e+04
1.000000000000000000e+00,6.002074965031535612e+03,-6.306645168422397546e+03,1.047150249178523700e+04
